ClaimNo,AccidentDate,ReportDate,Line,Type,ClaimLiability,Limit,Deductible,TotalPayment,PaymentDate,CloseDate,Status,reportedCount,closedPaidCount,closedUnPaidCount,openCount,Paid,Outstanding,Incurred
16897,2010-03-08,8/9/2010,Auto,PD,True,15000.0,1000,9487.073826,2010-10-07,10/7/2010,CLOSED,1,1,0,0,9487.073826,0,9487.073826
16898,2010-03-09,3/31/2010,Auto,PD,True,15000.0,1000,3781.11665,2010-06-20,6/20/2010,CLOSED,1,1,0,0,3781.11665,0,3781.11665
16899,2010-03-20,8/26/2010,Auto,PD,True,8000.0,1000,372.58518060000006,2013-07-06,7/6/2013,CLOSED,1,1,0,0,372.58518060000006,0,372.58518060000006
16900,2010-03-24,4/5/2010,Auto,PD,False,15000.0,1000,0.0,2010-06-16,6/16/2010,CLOSED,1,0,1,0,0.0,0,0.0
16901,2010-03-17,9/19/2010,Auto,PD,True,20000.0,1000,12007.2947,2013-11-21,11/21/2013,CLOSED,1,1,0,0,12007.2947,0,12007.2947
16902,2010-03-07,3/11/2010,Auto,PD,True,20000.0,1000,4088.7273990000003,2010-08-30,8/30/2010,CLOSED,1,1,0,0,4088.7273990000003,0,4088.7273990000003
16903,2010-03-02,3/21/2010,Auto,PD,True,20000.0,1000,8526.265704000001,2010-08-17,8/17/2010,CLOSED,1,1,0,0,8526.265704000001,0,8526.265704000001
16904,2010-03-13,7/7/2010,Auto,PD,False,20000.0,1000,0.0,2011-01-07,1/7/2011,CLOSED,1,0,1,0,0.0,0,0.0
16905,2010-03-05,10/8/2010,Auto,PD,True,20000.0,1000,9241.17847,2011-09-03,9/3/2011,CLOSED,1,1,0,0,9241.17847,0,9241.17847
16906,2010-03-24,4/17/2010,Auto,PD,True,15000.0,1000,4375.021157,2010-11-19,11/19/2010,CLOSED,1,1,0,0,4375.021157,0,4375.021157
16907,2010-03-15,8/27/2010,Auto,PD,True,20000.0,1000,10633.552259999999,2011-03-26,3/26/2011,CLOSED,1,1,0,0,10633.552259999999,0,10633.552259999999
16908,2010-03-08,1/30/2011,Auto,PD,True,20000.0,1000,11839.66359,2011-03-22,3/22/2011,CLOSED,1,1,0,0,11839.66359,0,11839.66359
16909,2010-03-10,3/19/2010,Auto,PD,True,20000.0,1000,4158.8623259999995,2011-01-10,1/10/2011,CLOSED,1,1,0,0,4158.8623259999995,0,4158.8623259999995
16910,2010-03-05,4/21/2010,Auto,PD,True,8000.0,1000,6031.226122,2012-09-22,9/22/2012,CLOSED,1,1,0,0,6031.226122,0,6031.226122
16911,2010-03-08,4/4/2010,Auto,PD,True,20000.0,1000,3288.715557,2010-10-24,10/24/2010,CLOSED,1,1,0,0,3288.715557,0,3288.715557
16912,2010-03-22,4/10/2010,Auto,PD,False,20000.0,1000,0.0,2011-02-05,2/5/2011,CLOSED,1,0,1,0,0.0,0,0.0
16913,2010-03-10,6/16/2010,Auto,PD,True,20000.0,1000,19000.0,2011-08-30,8/30/2011,CLOSED,1,1,0,0,19000.0,0,19000.0
16914,2010-03-27,4/20/2010,Auto,PD,True,15000.0,1000,13795.434630000002,2014-03-03,3/3/2014,CLOSED,1,1,0,0,13795.434630000002,0,13795.434630000002
16915,2010-03-09,10/19/2010,Auto,PD,False,15000.0,1000,0.0,2010-11-07,11/7/2010,CLOSED,1,0,1,0,0.0,0,0.0
16916,2010-03-09,9/22/2010,Auto,PD,True,20000.0,1000,7389.093465999999,2011-05-04,5/4/2011,CLOSED,1,1,0,0,7389.093465999999,0,7389.093465999999
16917,2010-03-11,4/4/2010,Auto,PD,True,20000.0,1000,8966.220303,2011-07-04,7/4/2011,CLOSED,1,1,0,0,8966.220303,0,8966.220303
16918,2010-03-02,5/14/2010,Auto,PD,True,20000.0,1000,19000.0,2014-10-02,10/2/2014,CLOSED,1,1,0,0,19000.0,0,19000.0
16919,2010-03-26,12/11/2010,Auto,PD,True,20000.0,1000,8763.174017,2011-01-22,1/22/2011,CLOSED,1,1,0,0,8763.174017,0,8763.174017
16920,2010-03-07,7/9/2010,Auto,PD,True,15000.0,1000,4600.8314009999995,2010-08-17,8/17/2010,CLOSED,1,1,0,0,4600.8314009999995,0,4600.8314009999995
16921,2010-03-30,7/5/2010,Auto,PD,True,8000.0,1000,2880.347782,2010-07-20,7/20/2010,CLOSED,1,1,0,0,2880.347782,0,2880.347782
16922,2010-03-20,11/7/2010,Auto,PD,True,20000.0,1000,2607.806229,2011-06-25,6/25/2011,CLOSED,1,1,0,0,2607.806229,0,2607.806229
16923,2010-03-14,5/14/2010,Auto,PD,False,20000.0,1000,0.0,2013-05-11,5/11/2013,CLOSED,1,0,1,0,0.0,0,0.0
16924,2010-03-27,6/7/2010,Auto,PD,True,20000.0,1000,2510.006459,2012-01-01,1/1/2012,CLOSED,1,1,0,0,2510.006459,0,2510.006459
16925,2010-03-25,6/8/2010,Auto,PD,True,20000.0,1000,10257.59707,2013-05-29,5/29/2013,CLOSED,1,1,0,0,10257.59707,0,10257.59707
16926,2010-03-24,4/30/2010,Auto,PD,True,20000.0,1000,9049.008608,2010-12-06,12/6/2010,CLOSED,1,1,0,0,9049.008608,0,9049.008608
16927,2010-03-20,6/1/2010,Auto,PD,True,8000.0,1000,1473.224721,2010-06-27,6/27/2010,CLOSED,1,1,0,0,1473.224721,0,1473.224721
16928,2010-03-18,3/26/2010,Auto,PD,True,20000.0,1000,19000.0,2010-06-26,6/26/2010,CLOSED,1,1,0,0,19000.0,0,19000.0
16929,2010-03-22,10/24/2010,Auto,PD,True,20000.0,1000,15749.709480000001,2010-12-12,12/12/2010,CLOSED,1,1,0,0,15749.709480000001,0,15749.709480000001
16930,2010-03-09,3/16/2010,Auto,PD,True,8000.0,1000,7000.0,2011-11-25,11/25/2011,CLOSED,1,1,0,0,7000.0,0,7000.0
16931,2010-03-21,6/7/2010,Auto,PD,True,15000.0,1000,7210.396449,2010-07-01,7/1/2010,CLOSED,1,1,0,0,7210.396449,0,7210.396449
16932,2010-03-28,4/23/2010,Auto,PD,True,20000.0,1000,820.3028747999999,2010-10-03,10/3/2010,CLOSED,1,1,0,0,820.3028747999999,0,820.3028747999999
16933,2010-03-30,4/8/2010,Auto,PD,False,15000.0,1000,0.0,2010-08-31,8/31/2010,CLOSED,1,0,1,0,0.0,0,0.0
16934,2010-03-06,10/5/2010,Auto,PD,True,8000.0,1000,6650.554134,2012-03-19,3/19/2012,CLOSED,1,1,0,0,6650.554134,0,6650.554134
16935,2010-03-17,4/5/2010,Auto,PD,True,15000.0,1000,5948.370349,2013-06-07,6/7/2013,CLOSED,1,1,0,0,5948.370349,0,5948.370349
16936,2010-03-18,6/30/2010,Auto,PD,True,15000.0,1000,4365.461737,2010-10-29,10/29/2010,CLOSED,1,1,0,0,4365.461737,0,4365.461737
16937,2010-03-20,8/1/2010,Auto,PD,True,15000.0,1000,6457.564645,2015-09-03,9/3/2015,CLOSED,1,1,0,0,6457.564645,0,6457.564645
16938,2010-03-26,4/3/2010,Auto,PD,True,20000.0,1000,7341.864777,2011-02-02,2/2/2011,CLOSED,1,1,0,0,7341.864777,0,7341.864777
16939,2010-03-06,10/19/2010,Auto,PD,True,20000.0,1000,6682.5650350000005,2011-02-17,2/17/2011,CLOSED,1,1,0,0,6682.5650350000005,0,6682.5650350000005
16940,2010-03-28,5/9/2010,Auto,PD,True,20000.0,1000,2855.0817469999997,2010-10-20,10/20/2010,CLOSED,1,1,0,0,2855.0817469999997,0,2855.0817469999997
16941,2010-03-06,3/22/2010,Auto,PD,True,8000.0,1000,7000.0,2010-06-22,6/22/2010,CLOSED,1,1,0,0,7000.0,0,7000.0
16942,2010-03-12,3/13/2010,Auto,PD,True,15000.0,1000,6983.046515000001,2010-12-27,12/27/2010,CLOSED,1,1,0,0,6983.046515000001,0,6983.046515000001
16943,2010-03-11,4/15/2010,Auto,PD,True,20000.0,1000,3256.848522,2010-08-20,8/20/2010,CLOSED,1,1,0,0,3256.848522,0,3256.848522
16944,2010-03-11,5/17/2010,Auto,PD,True,15000.0,1000,8561.406194,2012-03-02,3/2/2012,CLOSED,1,1,0,0,8561.406194,0,8561.406194
16945,2010-03-11,4/30/2010,Auto,PD,True,8000.0,1000,3316.232955,2011-04-02,4/2/2011,CLOSED,1,1,0,0,3316.232955,0,3316.232955
16946,2010-03-09,4/3/2010,Auto,PD,True,20000.0,1000,3425.9170950000002,2011-07-13,7/13/2011,CLOSED,1,1,0,0,3425.9170950000002,0,3425.9170950000002
16947,2010-03-29,6/1/2010,Auto,PD,True,20000.0,1000,6367.141469,2012-01-30,1/30/2012,CLOSED,1,1,0,0,6367.141469,0,6367.141469
16948,2010-03-06,3/12/2010,Auto,PD,True,8000.0,1000,7000.0,2012-11-14,11/14/2012,CLOSED,1,1,0,0,7000.0,0,7000.0
16949,2010-03-27,4/30/2010,Auto,PD,True,15000.0,1000,3927.1903009999996,2010-10-07,10/7/2010,CLOSED,1,1,0,0,3927.1903009999996,0,3927.1903009999996
16950,2010-03-01,4/14/2010,Auto,PD,True,20000.0,1000,18933.581680000003,2010-09-24,9/24/2010,CLOSED,1,1,0,0,18933.581680000003,0,18933.581680000003
16951,2010-03-18,4/6/2010,Auto,PD,True,15000.0,1000,6211.159677000001,2011-03-19,3/19/2011,CLOSED,1,1,0,0,6211.159677000001,0,6211.159677000001
16952,2010-03-12,5/28/2010,Auto,PD,True,20000.0,1000,16867.86017,2010-12-03,12/3/2010,CLOSED,1,1,0,0,16867.86017,0,16867.86017
16953,2010-03-24,7/5/2010,Auto,PD,True,15000.0,1000,13968.59949,2012-06-12,6/12/2012,CLOSED,1,1,0,0,13968.59949,0,13968.59949
16954,2010-03-13,6/29/2010,Auto,PD,True,20000.0,1000,3389.3184020000003,2011-03-31,3/31/2011,CLOSED,1,1,0,0,3389.3184020000003,0,3389.3184020000003
16955,2010-03-20,4/16/2010,Auto,PD,True,15000.0,1000,4113.933822999999,2011-01-14,1/14/2011,CLOSED,1,1,0,0,4113.933822999999,0,4113.933822999999
16956,2010-03-16,3/27/2010,Auto,PD,True,20000.0,1000,10128.338590000001,2012-03-03,3/3/2012,CLOSED,1,1,0,0,10128.338590000001,0,10128.338590000001
16957,2010-03-17,6/1/2010,Auto,PD,False,8000.0,1000,0.0,2010-07-03,7/3/2010,CLOSED,1,0,1,0,0.0,0,0.0
16958,2010-03-21,6/4/2010,Auto,PD,True,20000.0,1000,17814.77415,2010-12-10,12/10/2010,CLOSED,1,1,0,0,17814.77415,0,17814.77415
16959,2010-03-04,3/9/2010,Auto,PD,True,20000.0,1000,3793.6271340000003,2011-04-02,4/2/2011,CLOSED,1,1,0,0,3793.6271340000003,0,3793.6271340000003
16960,2010-03-09,4/6/2010,Auto,PD,True,8000.0,1000,4304.344763,2013-04-05,4/5/2013,CLOSED,1,1,0,0,4304.344763,0,4304.344763
16961,2010-03-07,7/15/2010,Auto,PD,True,15000.0,1000,14000.0,2011-01-19,1/19/2011,CLOSED,1,1,0,0,14000.0,0,14000.0
16962,2010-03-21,2/11/2011,Auto,PD,True,20000.0,1000,14359.028709999999,2011-07-07,7/7/2011,CLOSED,1,1,0,0,14359.028709999999,0,14359.028709999999
16963,2010-03-26,6/25/2010,Auto,PD,True,8000.0,1000,7000.0,2010-09-13,9/13/2010,CLOSED,1,1,0,0,7000.0,0,7000.0
16964,2010-04-04,7/24/2010,Auto,PD,True,15000.0,1000,5442.14186,2012-02-20,2/20/2012,CLOSED,1,1,0,0,5442.14186,0,5442.14186
16965,2010-04-23,5/30/2010,Auto,PD,True,20000.0,1000,17085.83806,2010-07-05,7/5/2010,CLOSED,1,1,0,0,17085.83806,0,17085.83806
16966,2010-04-08,7/31/2010,Auto,PD,True,20000.0,1000,17351.55993,2014-04-04,4/4/2014,CLOSED,1,1,0,0,17351.55993,0,17351.55993
16967,2010-04-05,6/5/2010,Auto,PD,True,15000.0,1000,8800.641597,2011-02-11,2/11/2011,CLOSED,1,1,0,0,8800.641597,0,8800.641597
16968,2010-04-22,5/22/2010,Auto,PD,True,15000.0,1000,4118.870973,2010-05-28,5/28/2010,CLOSED,1,1,0,0,4118.870973,0,4118.870973
16969,2010-04-10,10/21/2010,Auto,PD,True,20000.0,1000,8936.457198,2011-10-04,10/4/2011,CLOSED,1,1,0,0,8936.457198,0,8936.457198
16970,2010-04-21,6/18/2010,Auto,PD,True,8000.0,1000,7000.0,2012-01-20,1/20/2012,CLOSED,1,1,0,0,7000.0,0,7000.0
16971,2010-04-23,6/9/2010,Auto,PD,True,15000.0,1000,14000.0,2014-05-19,5/19/2014,CLOSED,1,1,0,0,14000.0,0,14000.0
16972,2010-04-16,4/20/2010,Auto,PD,True,20000.0,1000,7697.75212,2010-09-24,9/24/2010,CLOSED,1,1,0,0,7697.75212,0,7697.75212
16973,2010-04-08,5/29/2010,Auto,PD,True,15000.0,1000,9958.119953,2011-12-15,12/15/2011,CLOSED,1,1,0,0,9958.119953,0,9958.119953
16974,2010-04-02,4/5/2010,Auto,PD,True,20000.0,1000,5405.517134000001,2011-06-04,6/4/2011,CLOSED,1,1,0,0,5405.517134000001,0,5405.517134000001
16975,2010-04-28,5/17/2010,Auto,PD,True,20000.0,1000,8449.106125,2010-07-13,7/13/2010,CLOSED,1,1,0,0,8449.106125,0,8449.106125
16976,2010-04-24,5/17/2010,Auto,PD,True,20000.0,1000,12883.44363,2010-10-22,10/22/2010,CLOSED,1,1,0,0,12883.44363,0,12883.44363
16977,2010-04-16,5/4/2010,Auto,PD,True,15000.0,1000,2160.996648,2010-12-05,12/5/2010,CLOSED,1,1,0,0,2160.996648,0,2160.996648
16978,2010-04-03,5/13/2010,Auto,PD,False,20000.0,1000,0.0,2011-10-24,10/24/2011,CLOSED,1,0,1,0,0.0,0,0.0
16979,2010-04-20,8/23/2010,Auto,PD,False,8000.0,1000,0.0,2011-12-29,12/29/2011,CLOSED,1,0,1,0,0.0,0,0.0
16980,2010-04-02,4/19/2010,Auto,PD,False,15000.0,1000,0.0,2013-01-31,1/31/2013,CLOSED,1,0,1,0,0.0,0,0.0
16981,2010-04-01,4/28/2010,Auto,PD,True,15000.0,1000,9172.025626,2012-08-14,8/14/2012,CLOSED,1,1,0,0,9172.025626,0,9172.025626
16982,2010-04-13,9/15/2010,Auto,PD,True,20000.0,1000,1218.4820949999998,2011-03-10,3/10/2011,CLOSED,1,1,0,0,1218.4820949999998,0,1218.4820949999998
16983,2010-04-07,8/13/2010,Auto,PD,True,20000.0,1000,10796.163509999998,2011-02-05,2/5/2011,CLOSED,1,1,0,0,10796.163509999998,0,10796.163509999998
16984,2010-04-10,4/12/2010,Auto,PD,True,20000.0,1000,4850.6677979999995,2010-06-08,6/8/2010,CLOSED,1,1,0,0,4850.6677979999995,0,4850.6677979999995
16985,2010-04-21,7/8/2010,Auto,PD,True,20000.0,1000,9040.662504,2010-08-26,8/26/2010,CLOSED,1,1,0,0,9040.662504,0,9040.662504
16986,2010-04-04,4/7/2010,Auto,PD,True,8000.0,1000,3987.458478,2012-06-28,6/28/2012,CLOSED,1,1,0,0,3987.458478,0,3987.458478
16987,2010-04-09,7/4/2010,Auto,PD,False,15000.0,1000,0.0,2010-10-27,10/27/2010,CLOSED,1,0,1,0,0.0,0,0.0
16988,2010-04-02,4/19/2010,Auto,PD,False,15000.0,1000,0.0,2011-01-07,1/7/2011,CLOSED,1,0,1,0,0.0,0,0.0
16989,2010-04-16,6/1/2010,Auto,PD,True,20000.0,1000,14663.12845,2012-05-06,5/6/2012,CLOSED,1,1,0,0,14663.12845,0,14663.12845
16990,2010-04-15,5/9/2010,Auto,PD,False,20000.0,1000,0.0,2010-09-10,9/10/2010,CLOSED,1,0,1,0,0.0,0,0.0
16991,2010-04-22,6/29/2010,Auto,PD,True,15000.0,1000,2678.065337,2011-05-20,5/20/2011,CLOSED,1,1,0,0,2678.065337,0,2678.065337
16992,2010-04-10,8/13/2010,Auto,PD,True,15000.0,1000,14000.0,2010-09-19,9/19/2010,CLOSED,1,1,0,0,14000.0,0,14000.0
16993,2010-04-14,5/23/2010,Auto,PD,True,8000.0,1000,7000.0,2011-08-03,8/3/2011,CLOSED,1,1,0,0,7000.0,0,7000.0
16994,2010-04-17,5/18/2010,Auto,PD,True,8000.0,1000,7000.0,2011-09-11,9/11/2011,CLOSED,1,1,0,0,7000.0,0,7000.0
16995,2010-04-24,5/7/2010,Auto,PD,True,20000.0,1000,7127.520463,2011-07-20,7/20/2011,CLOSED,1,1,0,0,7127.520463,0,7127.520463
16996,2010-04-20,3/6/2011,Auto,PD,True,20000.0,1000,1230.6546779999999,2011-05-27,5/27/2011,CLOSED,1,1,0,0,1230.6546779999999,0,1230.6546779999999
16997,2010-04-02,6/20/2010,Auto,PD,False,20000.0,1000,0.0,2012-02-01,2/1/2012,CLOSED,1,0,1,0,0.0,0,0.0
16998,2010-04-11,4/26/2010,Auto,PD,True,8000.0,1000,1908.5135129999999,2012-01-15,1/15/2012,CLOSED,1,1,0,0,1908.5135129999999,0,1908.5135129999999
16999,2010-04-21,3/20/2011,Auto,PD,True,20000.0,1000,4114.993317,2011-04-20,4/20/2011,CLOSED,1,1,0,0,4114.993317,0,4114.993317
17000,2010-04-03,7/13/2010,Auto,PD,False,8000.0,1000,0.0,2013-09-28,9/28/2013,CLOSED,1,0,1,0,0.0,0,0.0
17001,2010-04-02,6/3/2010,Auto,PD,True,15000.0,1000,4576.977684,2010-07-20,7/20/2010,CLOSED,1,1,0,0,4576.977684,0,4576.977684
17002,2010-04-11,4/21/2010,Auto,PD,True,20000.0,1000,7025.798787000001,2010-04-28,4/28/2010,CLOSED,1,1,0,0,7025.798787000001,0,7025.798787000001
17003,2010-04-13,12/17/2010,Auto,PD,True,8000.0,1000,7000.0,2012-08-30,8/30/2012,CLOSED,1,1,0,0,7000.0,0,7000.0
17004,2010-04-28,6/16/2010,Auto,PD,True,15000.0,1000,5899.648537,2011-09-01,9/1/2011,CLOSED,1,1,0,0,5899.648537,0,5899.648537
17005,2010-04-25,5/5/2010,Auto,PD,True,15000.0,1000,6216.956496,2011-07-06,7/6/2011,CLOSED,1,1,0,0,6216.956496,0,6216.956496
17006,2010-04-14,6/21/2010,Auto,PD,True,20000.0,1000,7904.955870000001,2011-08-06,8/6/2011,CLOSED,1,1,0,0,7904.955870000001,0,7904.955870000001
17007,2010-04-29,11/3/2010,Auto,PD,True,8000.0,1000,2357.942457,2010-12-28,12/28/2010,CLOSED,1,1,0,0,2357.942457,0,2357.942457
17008,2010-04-16,6/23/2010,Auto,PD,True,20000.0,1000,13736.03965,2012-01-10,1/10/2012,CLOSED,1,1,0,0,13736.03965,0,13736.03965
17009,2010-04-29,12/14/2010,Auto,PD,False,15000.0,1000,0.0,2012-06-18,6/18/2012,CLOSED,1,0,1,0,0.0,0,0.0
17010,2010-04-04,6/26/2010,Auto,PD,True,15000.0,1000,7956.8961659999995,2012-07-20,7/20/2012,CLOSED,1,1,0,0,7956.8961659999995,0,7956.8961659999995
17011,2010-04-29,10/19/2010,Auto,PD,True,20000.0,1000,19000.0,2011-07-29,7/29/2011,CLOSED,1,1,0,0,19000.0,0,19000.0
17012,2010-04-06,4/16/2010,Auto,PD,True,20000.0,1000,12434.304890000001,2010-08-20,8/20/2010,CLOSED,1,1,0,0,12434.304890000001,0,12434.304890000001
17013,2010-04-04,4/23/2010,Auto,PD,True,15000.0,1000,5488.8790340000005,2010-05-13,5/13/2010,CLOSED,1,1,0,0,5488.8790340000005,0,5488.8790340000005
17014,2010-04-16,4/26/2010,Auto,PD,True,15000.0,1000,14000.0,2010-04-30,4/30/2010,CLOSED,1,1,0,0,14000.0,0,14000.0
17015,2010-04-17,5/4/2010,Auto,PD,True,20000.0,1000,1309.5231800000001,2010-06-23,6/23/2010,CLOSED,1,1,0,0,1309.5231800000001,0,1309.5231800000001
17016,2010-04-08,5/20/2010,Auto,PD,True,20000.0,1000,19000.0,2013-12-20,12/20/2013,CLOSED,1,1,0,0,19000.0,0,19000.0
17017,2010-04-15,7/10/2010,Auto,PD,True,20000.0,1000,13395.25704,2011-02-16,2/16/2011,CLOSED,1,1,0,0,13395.25704,0,13395.25704
17018,2010-04-07,5/11/2010,Auto,PD,True,15000.0,1000,1472.2486279999998,2010-09-09,9/9/2010,CLOSED,1,1,0,0,1472.2486279999998,0,1472.2486279999998
17019,2010-04-18,5/1/2010,Auto,PD,True,8000.0,1000,7000.0,2010-05-09,5/9/2010,CLOSED,1,1,0,0,7000.0,0,7000.0
17020,2010-04-28,8/14/2010,Auto,PD,True,20000.0,1000,19000.0,2011-08-22,8/22/2011,CLOSED,1,1,0,0,19000.0,0,19000.0
17021,2010-04-25,4/26/2010,Auto,PD,True,20000.0,1000,1674.978443,2012-02-17,2/17/2012,CLOSED,1,1,0,0,1674.978443,0,1674.978443
17022,2010-04-05,5/18/2010,Auto,PD,True,8000.0,1000,3581.409175,2011-04-08,4/8/2011,CLOSED,1,1,0,0,3581.409175,0,3581.409175
17023,2010-04-22,4/26/2010,Auto,PD,True,15000.0,1000,6823.57855,2010-06-03,6/3/2010,CLOSED,1,1,0,0,6823.57855,0,6823.57855
17024,2010-04-13,6/12/2010,Auto,PD,False,15000.0,1000,0.0,2012-07-09,7/9/2012,CLOSED,1,0,1,0,0.0,0,0.0
17025,2010-04-04,5/11/2010,Auto,PD,True,15000.0,1000,3590.693782,2010-09-11,9/11/2010,CLOSED,1,1,0,0,3590.693782,0,3590.693782
17026,2010-04-15,10/11/2010,Auto,PD,True,20000.0,1000,5285.486795000001,2010-12-09,12/9/2010,CLOSED,1,1,0,0,5285.486795000001,0,5285.486795000001
17027,2010-04-15,5/28/2010,Auto,PD,True,15000.0,1000,12385.68435,2010-07-11,7/11/2010,CLOSED,1,1,0,0,12385.68435,0,12385.68435
17028,2010-04-14,4/28/2010,Auto,PD,True,15000.0,1000,10608.99364,2011-03-09,3/9/2011,CLOSED,1,1,0,0,10608.99364,0,10608.99364
17029,2010-04-07,10/27/2010,Auto,PD,True,8000.0,1000,7000.0,2011-02-24,2/24/2011,CLOSED,1,1,0,0,7000.0,0,7000.0
17030,2010-04-22,6/30/2010,Auto,PD,True,20000.0,1000,4812.909543,2011-09-07,9/7/2011,CLOSED,1,1,0,0,4812.909543,0,4812.909543
17031,2010-04-16,4/28/2010,Auto,PD,True,8000.0,1000,1936.872687,2010-09-19,9/19/2010,CLOSED,1,1,0,0,1936.872687,0,1936.872687
17032,2010-04-12,9/17/2010,Auto,PD,True,15000.0,1000,3679.702425,2011-10-08,10/8/2011,CLOSED,1,1,0,0,3679.702425,0,3679.702425
17033,2010-04-16,9/13/2010,Auto,PD,False,20000.0,1000,0.0,2010-12-21,12/21/2010,CLOSED,1,0,1,0,0.0,0,0.0
17034,2010-04-26,8/20/2010,Auto,PD,True,20000.0,1000,4404.273449,2011-03-12,3/12/2011,CLOSED,1,1,0,0,4404.273449,0,4404.273449
17035,2010-04-28,6/23/2010,Auto,PD,True,20000.0,1000,3822.7072359999997,2012-01-05,1/5/2012,CLOSED,1,1,0,0,3822.7072359999997,0,3822.7072359999997
17036,2010-04-03,6/10/2010,Auto,PD,True,15000.0,1000,7853.574699,2014-03-19,3/19/2014,CLOSED,1,1,0,0,7853.574699,0,7853.574699
17037,2010-04-21,4/1/2011,Auto,PD,True,15000.0,1000,5857.084896,2011-06-04,6/4/2011,CLOSED,1,1,0,0,5857.084896,0,5857.084896
17038,2010-04-16,6/19/2011,Auto,PD,True,8000.0,1000,2168.479292,2012-03-24,3/24/2012,CLOSED,1,1,0,0,2168.479292,0,2168.479292
17039,2010-04-19,5/20/2010,Auto,PD,False,20000.0,1000,0.0,2010-06-13,6/13/2010,CLOSED,1,0,1,0,0.0,0,0.0
17040,2010-04-01,4/18/2010,Auto,PD,True,20000.0,1000,3698.317275,2011-02-23,2/23/2011,CLOSED,1,1,0,0,3698.317275,0,3698.317275
17041,2010-04-21,11/25/2010,Auto,PD,True,15000.0,1000,10327.1561,2011-09-01,9/1/2011,CLOSED,1,1,0,0,10327.1561,0,10327.1561
17042,2010-04-23,7/3/2010,Auto,PD,True,20000.0,1000,1679.832132,2011-03-01,3/1/2011,CLOSED,1,1,0,0,1679.832132,0,1679.832132
17043,2010-04-26,6/15/2010,Auto,PD,True,8000.0,1000,5160.218457999999,2010-06-17,6/17/2010,CLOSED,1,1,0,0,5160.218457999999,0,5160.218457999999
17044,2010-04-25,8/18/2010,Auto,PD,True,20000.0,1000,3067.802316,2011-08-13,8/13/2011,CLOSED,1,1,0,0,3067.802316,0,3067.802316
17045,2010-04-06,4/22/2010,Auto,PD,True,20000.0,1000,4976.035656,2011-09-06,9/6/2011,CLOSED,1,1,0,0,4976.035656,0,4976.035656
17046,2010-04-18,5/5/2010,Auto,PD,True,20000.0,1000,7719.685829999999,2011-04-11,4/11/2011,CLOSED,1,1,0,0,7719.685829999999,0,7719.685829999999
17047,2010-04-23,5/3/2010,Auto,PD,True,15000.0,1000,3395.4470200000005,2010-11-13,11/13/2010,CLOSED,1,1,0,0,3395.4470200000005,0,3395.4470200000005
17048,2010-04-25,10/2/2010,Auto,PD,True,15000.0,1000,14000.0,2011-03-05,3/5/2011,CLOSED,1,1,0,0,14000.0,0,14000.0
17049,2010-04-21,8/6/2010,Auto,PD,True,15000.0,1000,14000.0,2010-11-22,11/22/2010,CLOSED,1,1,0,0,14000.0,0,14000.0
17050,2010-04-11,4/16/2010,Auto,PD,True,20000.0,1000,19000.0,2010-08-20,8/20/2010,CLOSED,1,1,0,0,19000.0,0,19000.0
17051,2010-04-05,7/10/2010,Auto,PD,True,20000.0,1000,18243.24841,2011-06-08,6/8/2011,CLOSED,1,1,0,0,18243.24841,0,18243.24841
17052,2010-04-06,7/25/2010,Auto,PD,True,15000.0,1000,11216.10046,2010-10-08,10/8/2010,CLOSED,1,1,0,0,11216.10046,0,11216.10046
17053,2010-04-03,4/26/2010,Auto,PD,True,20000.0,1000,9485.592468,2010-07-29,7/29/2010,CLOSED,1,1,0,0,9485.592468,0,9485.592468
17054,2010-04-23,5/24/2010,Auto,PD,True,20000.0,1000,3085.796448,2013-11-22,11/22/2013,CLOSED,1,1,0,0,3085.796448,0,3085.796448
17055,2010-04-02,10/6/2010,Auto,PD,True,8000.0,1000,3530.4906490000003,2010-12-17,12/17/2010,CLOSED,1,1,0,0,3530.4906490000003,0,3530.4906490000003
17056,2010-04-23,6/5/2010,Auto,PD,True,8000.0,1000,7000.0,2010-09-10,9/10/2010,CLOSED,1,1,0,0,7000.0,0,7000.0
17057,2010-04-29,5/28/2010,Auto,PD,True,8000.0,1000,7000.0,2010-07-04,7/4/2010,CLOSED,1,1,0,0,7000.0,0,7000.0
17058,2010-04-08,5/10/2010,Auto,PD,False,15000.0,1000,0.0,2011-06-30,6/30/2011,CLOSED,1,0,1,0,0.0,0,0.0
17059,2010-04-02,4/4/2010,Auto,PD,True,15000.0,1000,0.0,2010-08-24,8/24/2010,CLOSED,1,0,1,0,0.0,0,0.0
17060,2010-04-22,12/26/2010,Auto,PD,True,20000.0,1000,4589.271173,2012-02-24,2/24/2012,CLOSED,1,1,0,0,4589.271173,0,4589.271173
17061,2010-04-16,11/11/2010,Auto,PD,True,15000.0,1000,6933.251399,2011-01-30,1/30/2011,CLOSED,1,1,0,0,6933.251399,0,6933.251399
17062,2010-04-24,8/20/2010,Auto,PD,True,15000.0,1000,8871.236481,2010-11-22,11/22/2010,CLOSED,1,1,0,0,8871.236481,0,8871.236481
17063,2010-04-12,11/30/2010,Auto,PD,True,20000.0,1000,8407.550573,2011-10-06,10/6/2011,CLOSED,1,1,0,0,8407.550573,0,8407.550573
17064,2010-04-25,10/22/2010,Auto,PD,True,20000.0,1000,13719.89451,2010-12-07,12/7/2010,CLOSED,1,1,0,0,13719.89451,0,13719.89451
